NO_OF_FRAMES	1276
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:16:39	1348966.65231789
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B3	B1	B2	F2	F1	F3	G3	G1	G2	G4	H3	H2	H1	H4	J3	J2	J1	K4	K2	K1	K3	E1	E3	E2	C1	C3	C2	C4	L5	L3	L4	L2	L1	D3	D1	D4	D2
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	F2 X	F2 Y	F2 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	H3 X	H3 Y	H3 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H4 X	H4 Y	H4 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	E1 X	E1 Y	E1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	C1 X	C1 Y	C1 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C4 X	C4 Y	C4 Z	L5 X	L5 Y	L5 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	
2753.014	708.621	153.652	2724.538	907.435	163.720	2797.628	814.649	162.170	2917.123	-111.144	250.044	2880.796	86.686	224.858	2956.691	-1.380	242.405	1530.426	122.789	142.173	1587.855	224.320	142.910	1591.833	22.636	149.032	2923.055	377.407	382.912	2713.453	577.507	337.650	2903.680	501.091	364.344	2773.609	238.002	392.335	2348.891	286.590	530.675	0.000	0.000	0.000	2615.020	432.209	551.215	2560.553	245.417	523.328	2046.741	487.567	608.267	2234.936	571.492	624.844	0.000	0.000	0.000	1966.031	389.549	549.171	1821.354	651.689	594.022	2031.706	609.714	583.734	1766.666	466.048	563.211	1555.429	1043.885	144.589	1572.938	842.807	154.937	1505.016	938.425	148.291	2415.964	965.115	236.009	2232.147	817.220	212.885	2298.498	1006.126	238.080	2348.434	775.094	209.246	1548.397	300.496	379.411	1530.771	537.547	385.443	1454.773	393.942	381.571	0.000	0.000	0.000	1543.017	777.132	391.729	1964.968	27.480	152.386	2141.895	183.290	128.418	2083.052	-10.846	140.904	2027.978	222.981	138.456
2755.845	711.534	148.256	2734.601	909.810	158.158	2805.587	816.169	156.784	2910.166	-112.101	251.634	2877.510	86.014	223.210	2951.740	-3.251	240.577	1531.568	123.876	137.373	1589.686	224.864	137.623	1591.691	23.064	144.509	2928.551	377.004	383.030	2722.073	581.401	342.552	2910.829	501.299	365.226	2776.835	240.402	394.406	2366.595	292.675	552.222	0.000	0.000	0.000	2620.816	443.607	557.078	2569.347	255.417	533.866	2050.139	489.428	608.861	2238.000	577.028	626.517	0.000	0.000	0.000	1973.327	389.841	550.220	1818.370	644.074	587.502	2030.127	610.937	580.813	1771.620	456.328	559.214	1560.679	1045.138	146.477	1580.812	843.942	155.835	1509.960	940.109	150.518	2413.844	960.877	219.807	2231.200	810.387	204.454	2304.195	998.078	235.883	2348.306	769.881	199.997	1550.007	299.531	368.425	1537.471	534.932	378.671	1457.090	393.655	371.987	0.000	0.000	0.000	1547.907	775.343	390.651	1971.380	23.065	150.094	2148.405	179.507	131.363	2089.635	-14.845	138.967	2033.216	218.156	140.879
2764.645	713.923	148.626	2748.641	913.422	151.299	2816.006	818.588	152.070	2897.870	-110.221	239.963	2871.096	89.291	217.331	2942.801	-2.443	231.759	1532.105	123.680	138.129	1590.990	224.216	136.503	1591.709	22.370	144.888	2932.610	375.240	383.194	2731.420	586.223	348.801	2917.779	500.622	367.319	2777.038	242.893	393.835	0.000	0.000	0.000	0.000	0.000	0.000	2625.990	456.065	562.090	2577.053	267.174	543.580	2045.364	487.713	609.847	2231.894	586.426	614.694	0.000	0.000	0.000	1982.890	390.686	549.920	1815.833	638.464	581.202	2030.439	611.464	579.096	1771.460	453.837	556.235	1567.635	1047.608	147.404	1586.522	846.393	153.598	1516.976	943.386	148.994	2409.259	955.077	204.923	0.000	0.000	0.000	0.000	0.000	0.000	2351.358	757.587	185.657	1546.931	299.657	360.523	1542.321	533.801	372.637	1455.630	394.403	363.604	1453.648	679.827	378.388	1552.008	774.779	388.403	1980.845	15.581	146.672	2157.150	173.357	135.423	2099.629	-21.481	138.854	2040.080	210.768	142.161
2775.321	719.413	150.061	2763.669	919.474	149.951	2829.651	822.499	149.034	2883.699	-105.869	216.597	2862.955	95.197	203.244	2931.758	0.784	211.462	1527.266	125.631	132.615	1587.191	225.370	132.389	1585.161	23.780	143.958	2935.168	374.401	382.387	2740.066	591.720	355.029	2923.901	500.519	369.378	2776.073	246.239	392.118	0.000	0.000	0.000	0.000	0.000	0.000	2628.749	470.447	564.485	2582.918	280.164	552.644	2048.263	495.469	607.250	2232.104	595.337	611.255	0.000	0.000	0.000	1985.131	386.168	551.212	1814.501	635.954	572.893	2029.602	614.666	571.278	1781.213	440.796	555.803	1579.450	1051.436	147.034	1594.302	849.800	152.997	1526.633	947.679	148.079	2402.974	948.426	192.086	0.000	0.000	0.000	2289.782	974.299	161.448	2349.858	743.756	164.274	1541.348	304.816	358.390	1534.481	541.081	372.071	1454.011	399.554	361.507	1457.419	685.068	377.337	1558.027	778.379	386.032	1997.648	0.020	140.160	2171.952	160.233	142.214	2116.955	-35.291	141.914	2052.732	195.583	139.988
2791.960	727.014	152.674	2786.799	927.818	151.682	2847.286	828.497	148.681	2869.499	-97.427	189.268	2853.748	104.470	186.394	2919.923	8.134	188.182	1518.483	131.787	123.882	1581.644	229.735	125.861	1572.274	28.701	141.213	2937.060	373.682	380.375	2749.318	598.101	358.678	2930.446	500.449	371.679	2773.535	250.924	386.175	0.000	0.000	0.000	0.000	0.000	0.000	2631.144	484.690	562.235	2589.130	294.403	555.884	2046.480	499.010	602.736	2231.961	603.081	604.997	0.000	0.000	0.000	1990.599	387.078	552.848	1812.633	631.977	564.024	2028.627	614.732	563.388	1782.791	438.965	553.188	1593.932	1058.894	150.133	1601.918	857.672	153.184	1536.649	957.591	151.469	2395.748	941.636	182.029	0.000	0.000	0.000	2277.401	965.160	158.802	2347.831	734.629	162.868	1534.728	311.207	352.446	1535.546	547.758	367.992	1450.900	408.196	356.728	1462.311	694.473	374.158	1565.852	783.867	384.678	2025.951	-23.250	134.248	2194.813	142.274	149.543	2144.247	-54.993	150.835	2076.872	172.006	132.422
2810.021	736.319	157.245	2813.609	937.275	158.936	2868.090	836.210	155.814	2853.187	-87.248	164.475	2845.767	115.033	169.651	2907.823	16.116	169.571	1508.724	139.618	119.611	1575.968	235.100	120.675	1557.914	35.234	141.001	0.000	0.000	0.000	2758.738	604.360	362.648	2936.200	499.595	370.056	2769.346	255.751	372.271	0.000	0.000	0.000	0.000	0.000	0.000	2625.682	503.775	557.980	2596.571	307.378	552.704	2044.148	492.970	596.733	2226.520	600.588	601.104	0.000	0.000	0.000	1992.739	380.391	547.439	1811.311	622.233	556.692	2027.155	608.612	557.431	1784.016	429.521	547.126	1610.738	1068.255	152.391	1613.744	866.218	152.173	1551.582	967.926	152.449	2388.345	935.417	175.483	0.000	0.000	0.000	2259.958	960.265	159.327	2345.615	731.577	167.670	1531.156	316.172	338.577	1541.974	554.792	360.772	1447.557	417.546	346.817	1470.615	703.397	372.379	1575.373	788.971	385.481	2053.203	-42.021	147.499	2214.049	131.221	161.051	2171.817	-68.768	166.602	2094.515	155.525	141.753
2826.385	748.029	158.286	2837.382	948.560	159.816	2888.889	845.370	156.194	2839.552	-75.227	141.827	2837.866	126.831	152.292	2897.162	26.479	147.434	1504.023	146.104	116.168	1573.783	239.893	115.480	1549.549	41.213	142.035	0.000	0.000	0.000	2767.425	610.990	363.562	2941.514	499.392	367.177	2766.604	261.335	356.256	0.000	0.000	0.000	0.000	0.000	0.000	2628.914	513.216	551.688	2604.702	318.298	543.716	2045.066	483.442	590.372	2222.523	595.023	598.200	0.000	0.000	0.000	1995.981	370.507	538.514	1808.100	607.435	550.518	2020.979	600.321	548.817	1785.710	414.921	537.956	1639.857	1076.753	151.412	1631.752	873.765	148.915	1575.178	977.709	146.382	2381.527	930.480	173.179	0.000	0.000	0.000	2260.217	956.151	153.667	2341.280	732.164	165.928	1523.442	323.551	318.741	1545.266	558.965	349.724	1444.972	428.495	325.606	1478.392	708.868	366.412	1585.424	790.488	386.050	2065.530	-58.887	176.878	2222.311	118.374	170.783	2185.499	-80.837	195.289	2101.452	138.136	151.659
2834.658	760.696	154.418	2850.929	960.048	164.481	2902.344	855.675	164.447	2828.536	-69.601	144.901	2833.992	132.976	147.462	2889.791	30.307	147.537	1500.892	152.417	110.805	1573.247	243.993	110.435	1542.477	46.855	140.827	0.000	0.000	0.000	2773.568	618.046	360.971	2946.415	503.359	359.521	2768.402	268.292	343.980	0.000	0.000	0.000	0.000	0.000	0.000	2630.524	525.016	544.320	2614.064	329.529	540.444	2051.402	477.569	582.422	2222.993	593.797	591.391	0.000	0.000	0.000	2000.749	365.316	532.022	1809.567	599.652	543.060	2023.085	595.527	542.228	1790.137	406.656	532.610	1668.788	1082.482	154.044	1653.414	880.438	146.476	1601.245	986.167	142.515	2376.054	927.536	175.848	0.000	0.000	0.000	2250.210	953.339	157.479	2339.203	728.936	162.673	1522.103	330.689	306.651	1550.867	565.075	341.772	1446.533	438.002	315.552	1491.623	715.749	362.183	1597.740	794.495	382.097	2071.946	-70.621	197.104	2226.937	108.205	178.480	2192.912	-90.429	211.226	2106.382	125.680	163.815
2839.256	769.211	152.007	2856.189	968.141	168.920	2906.963	863.714	163.249	2830.808	-65.528	146.718	2836.228	137.089	144.566	2892.266	34.302	146.949	1494.390	160.510	103.289	1572.114	248.586	104.335	1534.373	54.124	137.011	0.000	0.000	0.000	2780.074	624.745	353.539	2951.948	509.117	352.152	2772.472	274.896	338.161	0.000	0.000	0.000	0.000	0.000	0.000	2631.525	543.310	532.833	2624.015	346.868	536.860	2055.674	479.032	576.709	2226.213	597.417	582.341	0.000	0.000	0.000	2005.516	365.022	528.839	1814.026	598.949	535.710	2026.943	595.389	533.058	1795.270	405.524	530.320	1692.352	1087.516	163.479	1668.796	886.842	149.983	1623.585	995.047	150.181	2374.903	920.694	179.389	0.000	0.000	0.000	2250.293	945.863	161.749	2339.915	723.075	158.185	1520.377	339.592	304.598	1557.418	573.476	337.897	1448.505	448.735	313.356	1503.501	726.418	357.005	1612.264	801.638	375.744	2080.082	-83.283	200.580	2233.699	96.334	178.842	2200.992	-101.777	215.526	2112.408	112.753	163.417
2844.021	773.434	153.985	2858.072	973.461	168.118	2909.489	868.861	159.454	2836.219	-62.021	147.179	2839.042	140.495	141.252	2896.096	38.505	143.177	1493.530	164.216	103.068	1573.099	251.546	102.761	1531.081	58.547	137.957	0.000	0.000	0.000	2786.915	628.733	348.838	2958.460	513.561	345.249	2778.901	279.277	333.371	2417.553	341.916	534.223	0.000	0.000	0.000	2635.750	554.031	524.674	2632.806	357.722	534.390	2063.285	480.008	572.232	2231.211	601.355	574.919	0.000	0.000	0.000	2012.877	365.631	526.677	1819.797	598.542	532.217	2033.084	596.228	527.970	1802.206	404.943	528.373	1705.371	1091.547	167.206	1678.789	892.171	150.560	1634.845	1000.973	154.731	2373.899	917.677	180.704	0.000	0.000	0.000	2252.276	940.105	162.442	2341.057	719.005	153.776	1523.044	347.869	305.008	1564.763	579.605	336.634	1452.885	457.461	313.991	1516.860	735.193	353.872	1624.635	806.788	373.070	2091.233	-89.120	198.951	2242.354	93.048	179.425	2212.312	-105.855	214.381	2120.956	107.722	163.384
2853.745	777.905	144.373	2874.341	976.800	159.395	2922.327	871.973	146.878	2829.342	-59.877	151.975	2839.658	142.078	140.384	2892.661	38.151	146.457	1509.326	162.855	101.178	1574.432	253.580	104.925	1530.657	61.330	140.985	0.000	0.000	0.000	2797.453	630.851	348.489	2967.117	511.219	341.851	2781.220	282.136	323.800	2427.243	344.407	531.483	0.000	0.000	0.000	2642.258	559.802	520.473	2642.261	364.233	529.754	2067.715	479.330	572.026	2237.858	600.855	575.291	0.000	0.000	0.000	2020.125	364.374	524.041	1826.566	596.529	531.599	2039.600	595.051	527.531	1808.581	402.113	525.230	1717.000	1092.454	161.231	1689.491	891.782	146.457	1641.175	1002.048	152.414	2378.305	919.041	179.026	0.000	0.000	0.000	2256.146	940.974	163.544	2345.679	720.256	153.792	1528.351	350.526	303.893	1572.278	582.027	334.685	1459.047	460.837	312.366	1526.144	738.377	350.998	1635.044	808.804	370.553	2099.237	-88.497	201.213	2250.276	93.388	179.026	2220.609	-105.086	216.239	2128.827	107.877	163.496
2873.060	779.303	150.375	2897.956	977.914	167.143	2943.252	871.980	156.129	2824.518	-58.333	154.837	2839.063	143.147	139.837	2889.854	38.284	148.813	1503.034	165.587	108.206	1577.979	252.771	108.010	1532.156	59.661	143.527	0.000	0.000	0.000	2812.045	628.937	354.691	2975.670	506.807	340.423	2783.539	283.059	317.237	2436.322	346.866	530.971	0.000	0.000	0.000	2649.843	563.906	519.065	2652.004	369.408	529.000	2080.671	476.990	570.654	2244.945	601.627	575.931	0.000	0.000	0.000	2027.602	363.579	524.721	1834.007	595.879	533.234	2046.905	594.340	528.520	1816.013	401.457	526.241	1728.918	1088.258	157.754	1699.017	888.955	144.837	1650.092	1000.126	150.365	2379.102	921.132	177.468	0.000	0.000	0.000	2256.351	941.595	162.991	2348.146	721.908	153.695	1533.655	350.419	307.727	1579.474	581.644	335.626	1466.972	459.370	314.729	1533.421	738.705	350.157	1643.017	808.313	368.997	2109.142	-87.591	203.069	2257.938	95.709	178.082	2230.851	-103.353	214.151	2136.979	109.146	165.820
2895.063	775.333	157.201	2925.082	973.534	173.288	0.000	0.000	0.000	2823.153	-59.475	154.610	2841.616	141.577	139.735	2890.348	35.544	148.230	1495.384	167.430	117.538	1580.753	250.778	111.855	1537.312	57.669	143.942	0.000	0.000	0.000	2823.906	627.728	355.993	2984.513	502.077	344.730	2794.259	283.499	331.995	2446.778	350.709	534.879	2441.289	581.591	521.642	2657.033	570.919	517.212	2661.599	376.931	531.637	2080.102	481.878	577.377	2251.390	603.829	576.152	0.000	0.000	0.000	2036.322	364.000	529.287	1841.874	595.603	536.742	2054.890	594.724	530.404	1824.715	401.015	532.016	1733.882	1083.489	155.376	1704.530	883.987	143.530	1656.958	994.993	146.547	2379.198	921.134	172.717	0.000	0.000	0.000	2258.672	939.990	164.793	2352.197	720.609	152.969	1540.640	346.230	317.519	1585.992	579.488	341.775	1473.243	456.898	324.042	1540.259	736.799	354.661	1650.283	806.321	370.141	2120.375	-90.018	199.462	2268.301	94.694	179.633	2242.094	-104.957	213.300	2147.140	107.468	165.124
2914.177	768.491	161.931	2951.075	965.594	177.007	0.000	0.000	0.000	2816.222	-62.371	152.644	2843.017	137.759	142.532	2887.573	30.032	149.983	1507.108	163.403	122.560	1582.874	248.090	117.642	1541.069	53.811	144.946	0.000	0.000	0.000	2838.824	622.342	363.352	2993.838	492.207	351.072	2799.473	278.946	338.355	2455.731	353.975	539.062	2448.899	584.817	523.265	2665.162	574.979	520.019	2670.288	381.338	535.832	2087.938	482.833	581.460	2257.873	606.089	577.740	0.000	0.000	0.000	2046.497	363.112	535.169	1849.975	593.137	542.271	2063.291	594.032	534.772	1834.167	399.099	538.970	1734.147	1075.935	153.872	1707.258	875.923	146.452	1658.490	986.685	148.391	2381.608	921.798	174.540	0.000	0.000	0.000	2258.958	939.385	165.581	2354.338	721.596	150.636	1550.668	338.703	329.290	1592.441	574.595	351.348	1480.182	451.917	337.034	1546.106	732.388	363.008	1656.309	801.994	375.275	2133.686	-92.086	205.328	2278.671	94.624	182.481	2255.703	-105.326	216.633	2157.904	105.527	170.640
2934.701	760.780	170.036	2974.685	957.835	185.075	0.000	0.000	0.000	2808.093	-65.940	152.132	2842.760	133.271	146.105	2882.929	23.935	152.800	1516.440	156.518	129.058	1587.835	244.163	125.411	1550.047	48.444	148.235	2981.104	354.192	343.101	2853.452	614.792	371.951	3003.071	479.239	358.100	2793.333	274.470	326.715	2465.034	354.372	544.027	2457.061	585.329	529.582	2672.879	576.931	525.895	2679.516	382.363	540.905	2111.604	478.806	583.795	2265.070	607.036	582.481	0.000	0.000	0.000	2056.932	360.377	540.172	1856.976	587.711	550.471	2070.836	591.474	543.474	1843.660	393.641	544.453	1732.646	1068.753	152.333	1707.407	867.719	149.746	1657.576	977.600	150.132	2387.147	924.247	173.119	0.000	0.000	0.000	2262.564	941.152	165.687	2360.667	723.775	154.343	1560.842	329.994	337.562	1599.330	566.278	360.388	1488.650	443.142	346.907	1548.558	720.423	374.984	1659.932	794.724	384.932	2145.590	-90.867	217.724	2289.588	96.304	191.790	2267.855	-103.237	229.058	2168.818	106.283	180.216
2957.799	751.567	184.470	3007.155	945.502	203.473	0.000	0.000	0.000	2799.145	-68.231	152.560	2840.285	129.751	149.723	2876.877	19.118	156.641	1523.699	151.664	138.438	1595.991	238.937	132.382	1561.653	42.106	151.204	2985.228	341.364	348.543	2868.135	606.174	382.110	3012.524	464.973	367.195	2794.003	269.327	329.385	2473.988	354.213	549.104	2466.971	585.165	539.126	2682.225	576.562	534.011	2688.855	381.695	546.211	2120.264	476.246	591.280	2273.659	605.297	592.160	0.000	0.000	0.000	2070.652	356.389	549.779	1864.497	581.928	559.796	2078.858	588.728	554.550	1852.945	388.452	551.145	1727.970	1059.375	150.843	1707.897	858.270	153.699	1654.664	967.325	152.680	2389.511	927.041	169.200	0.000	0.000	0.000	2266.034	942.114	166.372	2365.911	725.458	154.917	1572.681	317.913	344.627	1606.507	557.178	368.247	1497.963	432.734	354.161	1553.199	710.687	382.718	1657.067	788.927	395.566	2158.336	-91.268	229.676	2300.881	96.752	201.184	2280.608	-102.398	241.460	2180.077	105.592	189.511
2981.115	741.180	200.300	3038.527	931.946	224.982	0.000	0.000	0.000	2788.434	-71.058	151.953	2838.704	124.802	153.851	2869.870	12.574	160.397	1529.255	145.883	144.204	1605.100	234.533	137.875	1568.479	36.064	150.989	2989.158	327.919	356.936	2884.219	597.131	392.178	3021.623	450.077	376.331	2795.101	264.363	335.004	2482.323	356.653	554.610	2476.573	587.640	546.404	2689.552	579.468	539.918	2697.730	383.218	552.737	2128.865	474.411	597.681	2281.253	605.260	599.611	0.000	0.000	0.000	2083.796	353.741	559.449	1872.598	576.839	567.904	2086.524	586.671	561.721	1862.922	383.493	558.751	1727.834	1049.245	151.062	1709.492	848.074	157.552	1654.584	957.035	155.673	2390.105	928.221	166.836	0.000	0.000	0.000	2265.178	941.693	162.928	2369.982	725.906	157.276	1582.083	309.746	358.114	1613.596	548.848	379.155	1505.998	423.423	367.386	1559.430	701.553	393.354	1659.665	781.966	404.413	2173.162	-91.836	237.951	2312.474	98.037	206.382	2295.961	-101.378	247.109	2191.613	105.973	195.490
3004.694	730.450	216.452	3068.694	918.250	248.491	0.000	0.000	0.000	2779.380	-73.183	149.763	2837.478	120.465	157.229	2863.931	6.846	161.899	1534.928	140.172	148.856	1610.053	229.891	143.358	1575.201	30.549	150.245	2992.935	314.458	367.813	2898.237	589.453	401.065	3030.405	435.829	387.901	2796.771	259.952	343.417	2491.626	359.627	560.367	2484.368	590.514	551.809	2697.421	583.710	545.597	2706.427	387.455	558.928	2137.682	473.673	603.526	2288.599	606.190	604.668	0.000	0.000	0.000	2089.723	352.903	558.163	1879.893	571.333	575.144	2093.481	584.976	568.089	1872.041	378.559	565.730	1728.066	1039.753	153.851	1711.862	838.581	162.450	1655.836	946.686	158.769	2390.501	929.227	164.760	2249.040	741.257	151.520	2265.741	940.878	162.513	2371.542	727.084	155.396	1590.803	301.597	369.094	1620.144	540.602	388.417	1513.468	413.907	378.429	1564.450	692.884	402.203	1665.827	774.046	410.950	2190.109	-92.255	238.969	2326.765	100.179	211.290	2312.747	-99.721	250.021	2205.414	106.152	198.341
3027.041	719.508	231.765	3098.927	903.432	269.099	0.000	0.000	0.000	2769.887	-72.641	147.848	2834.922	118.985	160.313	2857.378	4.278	163.796	1544.602	135.170	151.002	1615.136	224.973	146.824	1585.751	25.816	149.134	2995.535	302.850	376.048	2910.471	581.600	408.487	3037.700	422.235	398.011	2797.219	256.502	348.438	2500.422	361.044	564.742	2491.043	592.281	557.510	2705.090	586.224	552.412	2714.647	390.142	564.100	2133.250	463.271	609.017	2295.414	605.573	610.057	0.000	0.000	0.000	2099.565	350.048	562.362	1886.060	565.587	580.482	2100.095	582.101	573.769	1879.246	373.491	570.571	1726.717	1033.871	161.282	1713.186	832.650	170.060	1660.873	938.567	165.472	2391.256	930.124	162.286	2252.773	739.501	154.513	2266.568	939.729	161.220	2375.509	727.543	157.217	1600.494	294.162	375.394	1627.368	532.899	395.290	1522.138	405.049	385.907	1569.858	684.549	409.897	1676.661	765.234	414.642	2204.832	-92.729	237.517	2340.624	102.570	213.281	2329.326	-98.004	249.484	2219.292	106.965	200.170
3046.236	709.798	245.173	3126.144	889.873	285.045	0.000	0.000	0.000	2759.048	-69.326	147.461	2830.519	119.745	162.102	2849.059	3.780	164.762	1551.833	129.207	150.898	1626.893	220.428	146.596	1596.458	20.326	147.649	2997.200	292.943	381.348	2922.287	574.600	419.363	3043.470	410.180	406.176	2797.321	254.910	350.963	2508.709	360.684	567.926	2497.251	592.026	564.960	2713.489	586.552	563.325	2722.286	391.099	568.105	2145.136	461.884	615.225	2301.702	602.535	616.139	0.000	0.000	0.000	2108.622	345.486	564.359	1892.175	558.236	585.188	2106.216	577.358	579.781	1887.096	362.280	571.134	1727.309	1031.489	172.876	1714.210	830.044	179.609	1662.952	935.595	177.087	2392.556	931.255	157.804	2258.137	738.827	156.941	2268.461	939.281	160.099	2378.469	728.501	155.476	1609.984	287.649	376.019	1630.597	525.173	399.888	1530.297	397.527	387.789	1575.318	677.227	415.460	1682.897	757.712	421.915	2218.196	-91.825	237.996	2351.752	104.804	213.431	2342.789	-96.194	247.985	2230.627	108.120	201.652
3060.358	702.759	255.613	3143.727	880.828	297.510	0.000	0.000	0.000	2752.465	-66.640	144.567	2829.379	118.339	161.939	2844.379	3.872	162.448	1564.359	123.777	151.070	1638.094	216.051	146.825	1610.346	15.558	147.760	3000.033	286.028	384.769	2933.547	567.410	427.833	3049.141	401.824	411.200	2799.404	252.974	354.601	2515.206	358.916	569.788	2504.351	590.121	573.688	2720.472	584.532	573.263	2728.578	389.676	571.650	2151.364	456.969	618.088	2307.348	598.270	622.906	0.000	0.000	0.000	2116.546	341.197	563.626	1897.917	550.753	589.086	2111.550	572.643	584.974	1894.282	355.054	570.276	1732.459	1030.420	185.596	1722.760	828.690	186.738	1668.684	933.793	185.773	2395.727	932.448	157.537	2263.067	738.848	158.812	2271.111	939.034	159.220	2382.307	730.219	155.723	1619.600	281.508	373.017	1641.477	519.709	399.842	1539.133	390.063	386.478	1580.751	669.811	418.063	1687.483	751.351	427.039	2231.753	-90.767	236.311	2363.000	107.873	212.599	2357.436	-94.877	246.406	2241.666	109.320	201.513
3066.115	700.221	260.999	3149.319	877.564	305.970	0.000	0.000	0.000	2754.158	-67.923	142.026	2833.121	116.075	162.263	2846.668	1.824	159.022	1575.439	119.736	152.235	1648.789	212.665	146.946	1622.756	12.000	148.537	3005.565	283.145	388.078	2940.618	564.451	430.774	3054.634	399.025	412.537	2804.383	250.297	359.486	2520.114	356.419	571.184	2511.625	587.412	580.907	2727.626	579.962	581.691	2733.837	385.086	574.989	2162.765	455.840	619.006	2312.734	594.940	627.932	0.000	0.000	0.000	2123.587	337.648	564.362	1903.874	545.616	591.071	2117.056	568.897	587.972	1897.887	348.139	570.217	1739.555	1031.153	199.293	1730.615	829.619	193.559	1675.808	934.469	194.579	2397.396	933.627	155.558	2268.026	737.672	160.215	2274.539	937.815	158.027	2388.948	730.068	157.282	1628.623	276.965	368.934	1648.331	515.083	399.176	1547.278	384.835	383.563	1586.606	664.220	419.545	1692.869	746.448	430.722	2246.037	-90.253	231.466	2375.531	110.078	212.848	2371.649	-93.318	243.807	2253.916	110.492	200.049
