NO_OF_FRAMES	905
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:44:51	1350659.19285559
DATA_INCLUDED	3D
MARKER_NAMES	A3	A1	A2	B1	B3	B2	G3	G1	G2	G4	C1	C4	C3	C2	D4	D2	D3	D1	E3	E2	E1	F1	F2	F3	L3	L2	L1	L4	L5	J2	J3	J1	H4	H1	H2	H3	K2	K4	K1	K3
A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B1 X	B1 Y	B1 Z	B3 X	B3 Y	B3 Z	B2 X	B2 Y	B2 Z	G3 X	G3 Y	G3 Z	G1 X	G1 Y	G1 Z	G2 X	G2 Y	G2 Z	G4 X	G4 Y	G4 Z	C1 X	C1 Y	C1 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	D4 X	D4 Y	D4 Z	D2 X	D2 Y	D2 Z	D3 X	D3 Y	D3 Z	D1 X	D1 Y	D1 Z	E3 X	E3 Y	E3 Z	E2 X	E2 Y	E2 Z	E1 X	E1 Y	E1 Z	F1 X	F1 Y	F1 Z	F2 X	F2 Y	F2 Z	F3 X	F3 Y	F3 Z	L3 X	L3 Y	L3 Z	L2 X	L2 Y	L2 Z	L1 X	L1 Y	L1 Z	L4 X	L4 Y	L4 Z	L5 X	L5 Y	L5 Z	J2 X	J2 Y	J2 Z	J3 X	J3 Y	J3 Z	J1 X	J1 Y	J1 Z	H4 X	H4 Y	H4 Z	H1 X	H1 Y	H1 Z	H2 X	H2 Y	H2 Z	H3 X	H3 Y	H3 Z	K2 X	K2 Y	K2 Z	K4 X	K4 Y	K4 Z	K1 X	K1 Y	K1 Z	K3 X	K3 Y	K3 Z	
1911.671	-277.557	216.796	2089.471	-192.020	251.670	2024.815	-287.525	240.689	1358.292	-592.152	147.643	1180.527	-687.902	144.983	1296.711	-690.005	156.362	1604.770	-558.210	359.201	1730.389	-294.524	386.846	1715.938	-497.855	380.557	1427.994	-459.472	329.192	0.000	0.000	0.000	1405.266	192.777	145.137	1308.587	272.192	146.115	1440.836	427.843	155.115	882.084	-448.907	188.879	912.671	-215.186	156.774	785.372	-371.182	179.598	1008.752	-292.046	166.395	0.000	0.000	0.000	1053.563	745.083	150.598	1168.349	760.660	144.401	491.626	299.144	142.954	376.445	291.530	149.326	324.224	186.647	148.315	730.340	499.328	383.947	806.070	644.294	397.329	939.607	616.067	400.916	568.578	489.479	377.515	539.118	357.396	367.011	1266.993	125.049	582.771	1062.478	104.442	594.206	1308.059	-74.065	578.536	1473.974	-295.814	541.564	1583.486	-135.458	522.800	1413.934	-1.037	527.203	1283.060	-191.956	549.057	906.167	330.076	562.837	954.834	32.442	552.546	1091.130	220.122	551.676	791.359	171.353	562.613
1913.615	-278.866	218.993	2090.633	-191.874	255.438	2027.537	-288.258	244.711	1362.022	-595.844	145.854	1185.406	-693.681	141.703	1301.748	-694.781	150.780	1610.505	-562.808	360.194	1734.259	-298.072	387.364	1721.294	-501.364	380.471	1432.589	-465.879	332.744	0.000	0.000	0.000	1408.469	189.698	145.592	1311.747	269.216	148.562	1443.257	424.522	155.065	886.815	-452.447	192.808	917.106	-218.917	159.198	789.916	-374.862	183.644	1013.397	-295.739	168.881	0.000	0.000	0.000	1055.469	740.840	150.423	1171.291	756.584	147.233	495.924	289.132	142.065	380.984	280.087	147.661	329.763	175.527	148.211	732.212	494.460	382.097	805.804	640.601	393.056	940.076	613.877	396.819	570.478	482.664	376.343	542.959	351.330	368.257	1270.895	119.693	584.435	1066.381	99.989	595.938	1311.067	-79.703	580.850	1475.510	-301.798	544.483	1585.817	-143.421	526.388	1417.677	-7.473	530.168	1283.408	-198.089	551.632	916.744	330.974	564.826	956.290	31.461	555.456	1098.400	214.661	552.225	797.251	175.674	564.684
1909.696	-271.813	211.471	2085.002	-180.362	245.981	2023.278	-277.793	230.874	1366.832	-603.325	142.129	1192.590	-705.319	136.628	1309.106	-703.943	141.720	1620.159	-568.424	359.903	1736.513	-299.553	385.000	1729.498	-503.613	377.599	1437.635	-475.437	337.501	0.000	0.000	0.000	1412.147	186.806	145.203	1315.926	266.460	150.842	1448.450	422.042	154.471	889.761	-453.989	190.630	920.080	-220.266	158.239	792.847	-375.963	183.204	1016.220	-297.068	165.618	0.000	0.000	0.000	1055.332	741.157	148.758	1171.125	758.708	149.407	501.779	277.752	141.260	385.927	265.366	145.184	337.951	160.465	147.906	733.787	490.210	380.578	804.588	637.699	388.834	939.430	613.522	392.857	572.292	475.212	373.691	546.050	342.859	368.143	1275.483	114.203	584.482	1070.847	96.990	596.782	1313.271	-85.617	582.649	1468.832	-315.753	548.553	1585.905	-155.798	530.936	1421.286	-15.972	533.210	1285.604	-202.572	552.646	927.765	331.607	560.918	958.180	31.308	556.964	1105.689	210.404	551.667	803.449	180.091	564.521
1900.068	-263.484	197.208	2072.628	-165.195	225.389	2014.525	-264.929	211.515	1371.314	-611.160	138.346	1201.088	-719.564	128.538	1317.543	-713.866	130.440	1629.610	-571.711	358.858	1737.306	-298.946	377.799	1737.276	-502.656	371.208	1444.026	-486.985	344.548	0.000	0.000	0.000	1417.265	186.845	146.232	1321.172	266.533	154.955	1454.026	422.181	152.740	896.426	-451.522	179.319	927.046	-217.218	152.225	799.558	-373.276	173.301	1022.302	-294.653	158.816	0.000	0.000	0.000	1052.115	742.828	152.145	1166.817	763.071	150.644	506.797	268.065	139.096	391.570	254.580	140.716	344.156	148.237	146.347	735.759	486.449	377.031	804.749	634.873	382.907	939.916	612.399	386.257	574.495	469.300	371.967	549.697	336.267	367.763	1279.093	107.577	584.677	1074.028	93.569	597.127	1313.196	-93.197	583.922	1468.427	-324.296	552.099	1584.991	-166.603	534.412	1421.804	-25.203	535.531	1286.873	-207.668	552.567	937.813	331.982	557.508	959.261	31.068	556.451	1111.971	205.461	551.924	808.849	184.464	561.591
1889.069	-258.515	176.399	2058.969	-152.942	192.185	2004.245	-255.341	184.352	1376.095	-621.744	135.793	1209.558	-735.857	125.283	1325.679	-725.359	124.920	1637.425	-574.041	355.102	1737.162	-298.569	370.520	1743.333	-501.406	364.145	1448.373	-496.287	346.473	0.000	0.000	0.000	1427.609	186.569	149.619	1332.154	267.038	152.586	1464.234	421.964	150.605	906.116	-445.691	156.225	938.866	-211.051	135.540	809.987	-367.012	147.165	1035.073	-287.333	144.152	0.000	0.000	0.000	1046.257	742.487	147.304	1159.635	765.564	147.343	508.729	260.717	141.197	392.391	243.353	145.955	347.608	137.168	148.358	735.542	482.429	372.675	801.724	632.264	374.736	937.389	612.382	376.835	574.639	462.009	369.803	552.430	328.426	368.086	1280.545	99.265	587.914	1076.025	89.754	597.983	1311.191	-101.780	584.687	1460.499	-335.788	548.957	1581.670	-179.611	537.292	1421.303	-35.345	538.479	1279.384	-217.854	551.729	948.061	333.739	557.562	959.302	31.895	553.211	1117.879	201.140	551.684	813.959	190.325	557.592
1870.103	-256.038	144.611	2042.794	-144.304	151.898	1991.244	-248.599	151.628	1380.826	-635.220	137.807	1217.974	-755.128	129.399	1333.784	-741.057	130.237	1643.799	-575.957	347.927	0.000	0.000	0.000	1747.709	-499.902	355.364	1451.201	-504.112	344.584	0.000	0.000	0.000	1445.587	181.970	151.350	1352.427	264.460	150.236	1488.719	415.474	146.785	908.386	-436.144	148.096	947.871	-202.747	124.637	814.699	-355.367	134.306	1041.570	-281.851	137.606	0.000	0.000	0.000	1039.883	743.028	142.332	1152.995	767.024	145.711	508.065	248.097	138.026	392.606	230.219	143.988	349.980	122.679	148.190	732.451	478.033	371.247	795.982	629.137	371.295	932.003	612.161	371.397	572.266	454.038	370.122	553.093	320.102	369.196	1281.854	92.747	587.286	1077.169	87.208	593.651	1308.458	-109.177	583.744	1453.359	-346.247	544.701	1578.362	-192.690	535.957	1421.045	-44.925	537.651	1274.941	-224.336	547.495	954.796	333.459	555.760	959.870	31.851	545.908	1122.718	196.216	551.586	817.993	193.019	549.714
1867.373	-250.523	143.849	2028.148	-131.759	148.281	1981.932	-238.215	146.573	1386.215	-652.568	137.963	1228.081	-778.782	131.688	1343.358	-760.371	132.864	1650.354	-578.801	340.552	0.000	0.000	0.000	1750.789	-498.208	341.404	1454.862	-514.388	342.151	0.000	0.000	0.000	1463.047	173.888	150.464	1377.171	261.257	145.208	1520.800	406.159	145.168	905.150	-423.377	151.941	952.107	-192.673	117.707	813.938	-340.334	134.980	1041.742	-275.126	135.404	0.000	0.000	0.000	1028.508	745.118	136.200	1142.085	772.172	143.586	510.911	234.266	136.803	395.080	213.108	142.731	355.425	104.381	147.677	728.033	473.001	368.402	786.738	625.949	367.104	922.829	613.562	365.007	568.691	443.886	370.007	553.834	309.464	370.240	1286.328	87.627	583.378	1080.753	86.815	586.869	1306.739	-115.244	578.632	1446.595	-355.956	534.145	1574.755	-206.217	530.075	1422.041	-54.115	533.731	1270.674	-229.341	538.135	962.857	334.849	553.836	962.823	33.529	538.350	1128.179	195.950	548.154	823.697	196.952	544.119
1858.204	-245.703	135.572	2015.489	-122.225	149.481	1972.381	-229.946	142.550	1392.120	-668.276	137.339	1241.547	-803.308	132.836	1354.735	-778.944	133.299	1655.542	-581.335	330.712	0.000	0.000	0.000	1751.860	-496.830	325.935	1458.520	-526.419	337.007	0.000	0.000	0.000	1485.918	171.976	162.289	1391.916	263.491	153.717	1541.823	402.443	154.806	896.054	-411.430	157.210	953.061	-184.920	110.192	808.786	-325.702	133.000	1039.200	-268.960	135.940	0.000	0.000	0.000	1013.956	748.472	129.858	1125.280	781.526	141.873	513.422	216.969	135.984	398.747	191.375	143.389	364.084	80.396	148.920	724.911	467.093	364.677	777.195	622.256	359.550	913.379	615.583	353.464	567.170	431.260	371.865	557.981	296.345	374.451	1295.033	82.541	574.300	1089.843	89.837	579.433	1308.889	-120.364	570.701	1433.537	-367.998	525.339	1567.715	-226.321	522.024	1424.477	-65.732	525.668	1264.474	-232.275	528.762	975.654	340.259	548.857	970.315	39.050	532.208	1138.367	199.007	540.810	834.092	204.909	540.532
1852.901	-245.819	132.558	2007.330	-119.705	152.935	1966.770	-228.047	142.743	1394.991	-682.572	138.314	1244.727	-817.859	133.527	1359.177	-793.055	135.042	1657.542	-586.479	321.016	0.000	0.000	0.000	1752.119	-499.953	313.795	1459.343	-535.263	329.770	0.000	0.000	0.000	1493.153	171.438	158.949	1405.540	263.767	150.507	1556.911	400.716	163.360	893.004	-403.980	160.230	952.862	-179.584	107.514	806.721	-317.513	135.660	1037.942	-264.652	133.803	0.000	0.000	0.000	1004.497	748.990	127.382	1112.979	786.763	142.620	520.507	196.617	132.552	407.028	168.040	138.021	376.704	55.411	146.847	723.744	460.933	357.696	770.602	617.781	345.962	906.584	615.498	338.233	567.525	420.519	368.131	562.925	285.572	375.646	1301.295	79.444	565.067	1097.706	91.028	572.718	1316.031	-120.432	560.092	1424.035	-377.071	513.311	1564.108	-241.411	511.180	1427.876	-74.816	517.182	1260.738	-234.476	519.163	989.047	344.884	544.075	976.168	44.566	525.908	1147.857	199.486	535.209	843.067	212.658	535.668
1850.823	-249.067	129.169	2002.709	-121.040	155.868	1964.078	-230.000	142.757	1392.279	-692.047	135.154	1243.466	-829.036	135.942	1358.331	-803.730	134.429	1657.502	-592.253	311.693	0.000	0.000	0.000	1751.121	-504.802	302.984	1459.269	-542.506	324.276	0.000	0.000	0.000	1503.150	170.792	156.679	1417.845	264.968	152.337	1571.869	398.524	167.494	890.756	-396.028	163.126	952.475	-173.596	105.063	805.042	-308.382	140.483	1036.569	-259.962	130.240	0.000	0.000	0.000	998.009	747.962	123.214	1106.588	788.780	141.642	529.309	177.275	128.788	415.995	144.933	135.084	390.366	31.857	147.273	722.958	452.451	351.355	764.810	610.795	339.136	901.051	612.758	331.721	568.320	407.388	361.621	568.656	274.971	369.348	1306.165	74.475	560.161	1103.271	89.739	566.644	1312.904	-128.880	553.245	1417.419	-385.350	503.788	1562.167	-253.922	504.954	1430.783	-83.396	512.051	1258.762	-238.720	510.066	996.238	344.736	540.479	981.401	44.444	518.283	1154.143	198.170	530.839	849.382	213.688	529.246
1849.550	-252.113	125.452	2000.443	-123.999	156.811	1962.346	-232.692	140.460	1391.966	-697.236	131.928	1245.687	-837.047	134.598	1358.437	-810.197	130.781	1658.651	-597.880	304.826	0.000	0.000	0.000	1752.073	-509.882	296.366	1459.996	-549.833	318.362	0.000	0.000	0.000	1512.762	168.630	155.615	1429.377	263.599	151.642	1584.648	395.855	168.063	892.508	-391.843	164.107	955.109	-170.214	104.247	807.270	-303.231	144.706	1039.066	-257.315	124.867	0.000	0.000	0.000	990.271	747.829	118.051	1095.386	791.555	139.158	536.867	162.932	129.486	425.387	126.443	140.045	403.475	12.192	150.644	721.962	442.503	345.099	757.882	602.272	333.882	894.065	609.578	329.323	568.000	391.850	353.400	574.343	256.128	358.682	1311.237	69.345	557.848	1108.653	87.539	562.302	1312.828	-134.894	548.360	1409.218	-393.973	495.007	1558.593	-268.961	501.002	1435.119	-93.139	510.249	1256.791	-241.651	502.475	1002.004	343.279	537.836	987.297	42.821	513.193	1159.934	196.754	527.450	856.267	212.018	522.766
1846.669	-253.004	121.151	1999.120	-125.291	157.568	1961.774	-234.077	139.696	1394.641	-705.436	128.139	1247.821	-844.377	132.157	1360.153	-817.964	124.805	1664.002	-601.833	303.143	0.000	0.000	0.000	1754.424	-513.381	291.935	1464.852	-556.058	318.482	0.000	0.000	0.000	1520.587	163.088	155.422	1438.577	259.138	153.688	1595.250	389.563	171.453	891.819	-389.744	164.849	957.989	-169.432	102.397	807.960	-299.748	145.441	1040.136	-257.978	124.401	0.000	0.000	0.000	985.243	748.534	118.342	1088.488	796.309	140.086	542.156	150.739	129.306	433.148	112.093	142.286	414.313	-2.674	152.767	723.536	434.225	343.274	755.178	594.900	335.642	891.184	605.583	331.311	570.152	379.943	351.376	580.173	243.995	353.893	1317.341	64.457	556.356	1114.983	85.304	560.493	1316.403	-139.795	546.221	1406.486	-400.626	491.248	1559.124	-278.308	499.569	1439.026	-99.938	508.779	1257.695	-245.293	499.408	1007.445	340.901	536.990	993.981	40.386	511.203	1166.136	195.107	527.821	862.259	209.275	520.593
1847.486	-253.511	121.429	1996.710	-122.091	158.554	1962.036	-231.775	141.190	1403.190	-714.001	126.529	1259.860	-856.342	130.824	1371.105	-827.507	121.974	1672.290	-604.271	305.689	1733.277	-291.665	285.801	1760.807	-514.046	292.487	1472.384	-562.489	322.170	0.000	0.000	0.000	1526.956	154.826	157.646	1445.668	251.733	153.932	1604.070	379.986	172.406	892.819	-391.896	163.876	959.333	-170.967	104.472	809.240	-301.355	146.427	1041.319	-260.190	123.924	0.000	0.000	0.000	983.005	747.243	122.556	1086.706	796.334	142.963	550.803	141.934	127.834	441.810	103.230	139.010	424.654	-11.748	149.994	727.492	429.212	344.277	757.468	589.995	335.920	893.247	602.112	331.396	574.721	373.108	352.605	586.152	237.340	355.741	1324.275	59.256	555.815	1121.538	83.141	560.946	1322.297	-143.428	547.235	1407.318	-406.398	492.379	1561.718	-285.734	499.543	1443.503	-105.990	508.414	1260.399	-248.974	500.649	1015.982	339.473	536.142	999.868	38.691	513.010	1173.310	192.176	527.342	869.380	208.198	523.163
1849.817	-253.111	123.515	1995.878	-118.162	158.596	1963.194	-228.366	142.957	1419.823	-724.965	132.023	1280.427	-871.312	134.894	1392.128	-838.582	131.095	1682.037	-606.384	310.038	1737.402	-294.033	287.670	1768.528	-514.086	296.533	1481.294	-569.046	325.513	0.000	0.000	0.000	1530.939	145.416	157.068	1450.329	243.162	153.117	1610.237	369.855	170.703	891.276	-393.811	162.606	960.877	-172.790	106.376	808.667	-301.559	146.568	1043.039	-262.946	120.110	0.000	0.000	0.000	985.754	745.201	126.904	1088.966	793.540	144.927	558.584	136.955	128.115	451.252	96.760	136.924	432.882	-17.336	149.975	733.802	425.142	347.339	763.111	586.111	339.393	899.562	598.592	335.143	581.278	368.569	355.765	592.626	232.575	358.933	1330.527	53.463	557.737	1128.574	80.599	564.805	1324.619	-149.820	549.504	1408.005	-413.204	495.884	1563.993	-294.411	501.533	1448.147	-113.151	510.678	1262.955	-254.012	504.394	1023.670	336.678	538.524	1005.958	35.819	517.094	1180.097	188.602	527.927	876.462	205.892	527.777
1852.139	-251.420	127.344	1993.902	-111.745	158.529	1964.669	-223.348	145.230	1440.869	-737.759	137.048	1305.440	-887.900	138.395	1416.474	-851.726	139.430	1694.641	-607.387	317.146	1742.403	-295.864	292.861	1778.264	-512.380	303.717	1492.490	-575.967	331.472	0.000	0.000	0.000	1535.219	134.712	156.249	1455.268	233.214	151.248	1616.598	358.766	163.871	890.815	-395.806	160.669	963.371	-174.639	108.863	809.473	-302.141	146.887	1044.277	-266.248	120.182	0.000	0.000	0.000	990.910	743.507	132.371	1095.256	790.723	146.816	567.970	138.508	129.878	457.507	98.580	138.757	440.250	-16.678	148.256	741.106	422.572	352.329	771.023	583.562	344.843	907.498	595.595	341.756	588.383	366.737	359.628	599.328	230.332	362.049	1335.663	46.037	561.889	1133.636	73.551	568.235	1327.702	-157.130	553.275	1409.178	-421.001	500.498	1565.946	-303.246	506.045	1451.375	-121.214	514.683	1265.227	-260.717	508.706	1031.310	332.093	542.984	1010.800	31.359	521.558	1186.379	182.680	532.163	882.783	202.677	532.672
1856.690	-250.048	133.008	1989.051	-101.979	156.234	1965.887	-216.221	148.241	1462.396	-746.776	140.384	1332.717	-901.703	138.125	1443.180	-860.185	140.307	1709.052	-607.172	326.233	1725.933	-314.002	300.446	1790.589	-508.906	313.083	1505.959	-583.161	338.464	0.000	0.000	0.000	1539.669	124.094	157.313	1459.785	223.297	152.115	1622.204	347.680	161.497	890.837	-398.321	157.449	966.419	-176.764	111.519	810.717	-303.403	146.470	1046.104	-269.682	120.837	0.000	0.000	0.000	998.088	741.614	139.340	1103.616	788.259	148.908	573.870	141.618	131.127	462.888	102.478	138.192	444.476	-12.580	146.259	750.217	421.154	359.636	781.888	581.844	354.164	918.476	592.467	349.539	597.291	366.393	367.491	606.308	230.468	368.720	1340.607	38.028	565.830	1137.954	65.711	571.665	1331.945	-164.748	558.115	1410.441	-429.622	506.127	1567.838	-312.737	511.616	1454.612	-130.178	519.663	1267.547	-268.560	513.523	1040.127	327.082	547.209	1015.629	26.329	526.602	1193.226	175.568	537.903	889.888	199.613	537.883
1858.865	-247.024	136.819	1987.022	-94.280	156.057	1967.033	-209.403	150.892	1482.763	-754.539	145.019	1358.596	-913.136	140.857	1466.632	-867.982	142.750	1724.234	-606.288	333.915	1731.308	-313.336	307.610	1801.880	-505.272	320.690	1520.307	-589.387	345.739	0.000	0.000	0.000	1544.663	113.450	161.898	1464.648	213.268	156.146	1628.850	336.407	166.673	890.861	-402.135	154.330	967.854	-180.363	115.812	811.697	-306.375	146.297	1047.429	-274.314	121.477	0.000	0.000	0.000	1007.471	738.717	147.512	1113.844	783.911	151.357	579.932	146.404	134.222	468.788	109.273	140.767	448.181	-6.162	145.745	760.457	420.102	365.178	794.364	580.302	360.220	931.013	589.048	355.390	607.407	367.433	372.285	613.971	231.365	373.828	1346.138	29.458	569.569	1143.636	59.136	576.308	1335.883	-172.879	562.483	1413.257	-438.108	512.294	1570.963	-321.475	517.230	1457.100	-139.078	522.868	1270.622	-277.046	518.952	1049.982	321.967	551.250	1020.948	21.391	532.322	1200.759	167.996	541.877	897.712	197.638	543.237
1860.187	-243.753	139.984	1983.180	-86.263	156.267	1966.720	-201.930	153.963	1501.496	-762.326	152.042	1384.363	-926.391	149.992	1490.718	-877.523	151.045	1738.214	-604.891	340.467	1735.254	-312.659	312.719	1812.388	-501.306	326.597	1533.719	-595.472	351.551	0.000	0.000	0.000	1551.681	102.166	168.838	1473.587	202.993	163.376	1638.714	323.615	175.916	891.925	-404.469	151.202	972.223	-182.714	118.854	814.152	-307.344	145.799	1050.421	-278.345	122.830	0.000	0.000	0.000	1016.841	736.400	154.836	1124.308	779.995	153.100	585.697	150.816	136.513	474.412	116.028	142.613	451.767	0.039	145.473	770.898	418.676	371.113	806.969	578.467	367.826	943.773	585.404	362.139	617.318	367.885	378.156	621.809	231.995	378.380	1351.506	20.778	574.270	1149.032	52.036	580.633	1337.806	-182.144	567.379	1416.203	-446.862	517.688	1574.382	-330.184	521.608	1460.283	-147.604	527.071	1273.903	-285.165	524.320	1058.987	316.604	554.889	1025.893	16.268	537.109	1207.721	160.596	546.216	904.965	193.198	548.318
1859.786	-240.919	142.281	1978.504	-80.009	157.221	1964.743	-195.549	155.975	1520.535	-772.249	163.237	1410.283	-940.879	165.249	1514.539	-887.559	166.586	1750.612	-604.457	345.897	1737.695	-312.630	316.666	0.000	0.000	0.000	1546.679	-602.548	357.161	0.000	0.000	0.000	1561.043	92.200	177.651	1484.476	193.470	171.370	1650.784	312.695	187.511	894.401	-405.119	149.742	978.200	-184.254	120.408	818.052	-306.649	144.929	1054.940	-280.997	124.342	0.000	0.000	0.000	1025.282	732.897	159.673	1133.757	776.417	153.624	593.052	153.169	139.253	481.965	117.850	143.602	457.508	3.673	145.754	780.455	416.365	376.304	817.845	575.845	374.294	954.678	581.795	368.733	626.366	366.602	382.483	629.803	230.807	381.912	1356.726	11.941	579.258	1155.790	46.802	586.141	1340.811	-190.990	571.562	1418.153	-455.912	522.062	1577.294	-338.684	525.787	1464.882	-156.312	532.304	1276.579	-293.544	528.720	1067.615	311.026	559.504	1031.687	11.185	540.715	1214.608	153.357	550.960	912.182	189.346	552.681
1860.485	-239.623	143.681	1974.657	-75.107	155.943	1964.021	-190.815	156.391	1537.462	-781.763	174.166	1431.217	-953.856	180.896	1534.587	-897.026	180.498	1761.091	-604.807	351.411	1740.016	-313.517	320.610	0.000	0.000	0.000	1557.681	-609.103	361.498	0.000	0.000	0.000	1569.965	84.390	185.659	1493.756	187.066	179.749	1661.744	304.060	200.587	897.122	-405.444	149.095	983.250	-185.319	121.871	821.713	-306.218	144.991	1059.020	-282.801	125.495	0.000	0.000	0.000	1033.953	728.449	159.092	1142.513	772.121	152.005	601.823	152.189	140.754	490.575	116.854	143.794	465.813	3.211	144.768	789.238	413.096	381.223	827.162	572.434	380.015	964.074	577.969	374.642	634.975	363.793	386.935	637.960	227.978	385.796	1363.017	3.490	582.853	1162.952	43.235	590.983	1344.582	-199.238	574.636	1418.426	-464.872	525.330	1580.474	-347.747	528.962	1470.468	-165.265	536.830	1280.054	-302.399	532.368	1076.719	305.827	563.538	1037.590	6.466	544.948	1222.168	147.037	554.757	919.752	186.028	557.951
1859.863	-238.905	144.742	1968.850	-71.245	154.326	1961.994	-187.071	156.562	1550.516	-789.315	181.586	1448.745	-963.973	191.705	1550.738	-904.605	188.889	1771.259	-605.600	355.276	1742.001	-314.745	322.691	0.000	0.000	0.000	1567.917	-614.832	366.037	0.000	0.000	0.000	1579.151	76.487	192.537	1502.592	181.167	185.638	1676.302	293.111	212.319	900.218	-405.389	148.213	989.121	-186.124	122.476	826.029	-305.154	144.110	1063.603	-284.581	126.557	0.000	0.000	0.000	1043.965	721.534	156.083	1151.495	765.638	149.720	611.830	148.498	140.652	500.450	113.366	141.143	475.330	-0.172	142.590	797.472	409.332	384.923	835.889	568.700	383.699	972.182	573.801	378.233	643.050	360.615	390.615	645.559	224.773	389.470	1369.539	-3.891	584.820	1169.636	37.362	593.571	1349.122	-206.527	577.109	1421.577	-473.827	529.842	1582.310	-353.990	531.151	1476.590	-173.731	540.506	1283.153	-308.990	535.792	1085.159	301.068	566.849	1044.583	1.747	548.722	1229.806	141.672	557.403	927.656	181.797	562.137
