NO_OF_FRAMES	1066
NO_OF_CAMERAS	10
NO_OF_MARKERS	40
FREQUENCY	72
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2018-08-30, 18:40:07	1350375.27588781
DATA_INCLUDED	3D
MARKER_NAMES	L5	L2	L3	L4	L1	E3	E1	E2	C4	C3	C2	C1	A3	A1	A2	B3	B1	B2	D2	D1	D4	D3	F1	F3	F2	H2	H1	H3	H4	K1	K4	K2	K3	J3	J2	J1	G2	G1	G3	G4
L5 X	L5 Y	L5 Z	L2 X	L2 Y	L2 Z	L3 X	L3 Y	L3 Z	L4 X	L4 Y	L4 Z	L1 X	L1 Y	L1 Z	E3 X	E3 Y	E3 Z	E1 X	E1 Y	E1 Z	E2 X	E2 Y	E2 Z	C4 X	C4 Y	C4 Z	C3 X	C3 Y	C3 Z	C2 X	C2 Y	C2 Z	C1 X	C1 Y	C1 Z	A3 X	A3 Y	A3 Z	A1 X	A1 Y	A1 Z	A2 X	A2 Y	A2 Z	B3 X	B3 Y	B3 Z	B1 X	B1 Y	B1 Z	B2 X	B2 Y	B2 Z	D2 X	D2 Y	D2 Z	D1 X	D1 Y	D1 Z	D4 X	D4 Y	D4 Z	D3 X	D3 Y	D3 Z	F1 X	F1 Y	F1 Z	F3 X	F3 Y	F3 Z	F2 X	F2 Y	F2 Z	H2 X	H2 Y	H2 Z	H1 X	H1 Y	H1 Z	H3 X	H3 Y	H3 Z	H4 X	H4 Y	H4 Z	K1 X	K1 Y	K1 Z	K4 X	K4 Y	K4 Z	K2 X	K2 Y	K2 Z	K3 X	K3 Y	K3 Z	J3 X	J3 Y	J3 Z	J2 X	J2 Y	J2 Z	J1 X	J1 Y	J1 Z	G2 X	G2 Y	G2 Z	G1 X	G1 Y	G1 Z	G3 X	G3 Y	G3 Z	G4 X	G4 Y	G4 Z	
1075.217	256.502	382.111	680.300	263.154	381.032	839.242	303.932	384.956	955.077	190.751	377.490	612.052	380.936	389.872	565.873	439.309	151.606	366.448	477.317	132.562	455.185	401.679	137.261	1078.013	1133.473	230.008	965.389	1080.379	232.154	879.139	1260.844	264.448	990.949	1314.776	261.764	1406.421	1363.129	151.673	1242.339	1481.495	162.930	1359.703	1468.974	160.002	2115.009	919.731	232.461	1940.869	1029.468	208.505	0.000	0.000	0.000	1247.501	517.025	138.315	1357.582	574.897	139.602	1450.657	395.261	144.575	1343.623	336.361	149.185	1179.694	305.356	139.041	1353.062	239.100	141.212	1240.000	208.046	135.319	1325.486	989.607	573.102	1524.795	1077.195	552.430	1439.104	786.344	536.075	1615.843	905.706	518.861	984.069	790.987	605.327	1095.351	590.339	567.611	807.385	669.594	620.751	900.869	499.955	588.845	1082.805	713.487	627.327	1151.197	905.998	630.472	1348.349	860.769	599.936	1661.321	1330.655	355.571	1474.287	1247.295	331.340	1766.753	1260.855	376.166	1765.876	1057.438	389.416
1075.320	253.651	375.866	679.031	265.232	387.188	838.534	303.989	386.638	952.375	189.402	373.118	612.625	383.599	400.729	567.054	450.173	152.864	369.388	491.725	129.866	456.571	414.176	133.362	1075.290	1134.311	233.789	963.777	1079.524	237.787	874.863	1258.964	268.177	985.739	1314.709	263.869	1410.408	1369.542	150.639	1248.097	1490.723	156.911	1365.325	1476.219	152.978	2112.698	916.722	245.212	1948.277	1028.489	228.435	0.000	0.000	0.000	1248.006	523.208	145.551	1360.121	582.093	140.564	1454.729	402.965	140.473	1347.540	343.489	148.461	1175.974	308.469	134.518	1349.458	240.761	136.659	1235.909	211.210	127.700	1325.774	993.268	580.312	1521.886	1087.193	560.661	1441.479	795.411	538.452	1617.720	918.005	526.678	988.344	787.437	613.448	1104.638	590.688	570.441	815.127	661.117	627.651	912.503	494.973	590.607	1089.466	712.383	632.780	1153.618	905.125	640.490	1349.806	865.257	604.627	1666.813	1336.642	361.779	1478.422	1255.984	340.514	1771.227	1265.083	380.942	1768.183	1061.306	393.911
1068.419	250.815	364.254	677.107	267.924	387.145	837.140	303.993	383.733	948.399	187.836	364.183	613.144	387.020	405.514	565.170	463.626	156.104	366.675	508.249	139.726	452.622	430.053	137.854	1073.478	1128.984	228.211	963.497	1071.971	234.493	870.562	1250.340	258.618	980.112	1308.288	251.695	1414.605	1375.136	151.859	1254.593	1500.223	150.902	1371.102	1483.022	147.340	2106.907	910.933	247.190	1951.059	1028.326	238.584	0.000	0.000	0.000	1256.103	526.253	148.251	1364.635	585.797	141.987	1461.820	407.840	135.636	1354.043	347.341	147.481	1171.879	306.769	131.088	1344.755	235.409	134.508	1230.928	208.892	122.919	1322.839	1000.037	586.640	1516.405	1099.475	570.398	1440.000	805.146	543.711	1617.784	932.752	539.424	989.647	784.474	616.219	1113.706	593.003	573.648	821.224	651.484	626.756	924.883	489.819	589.128	1092.546	714.041	639.715	1153.478	907.050	646.800	1350.488	872.690	610.441	1672.382	1342.716	366.079	1481.883	1265.976	349.964	1775.442	1269.213	383.380	1769.671	1064.834	398.927
1065.575	246.666	356.106	672.722	272.241	385.626	833.460	304.850	379.576	941.794	186.711	357.193	611.577	392.110	406.231	556.011	471.810	167.903	358.477	520.502	163.035	441.602	440.235	156.923	1082.957	1117.292	217.921	971.485	1059.365	221.468	874.003	1236.293	235.752	982.371	1296.564	229.608	1417.705	1385.345	151.929	1262.046	1513.043	144.793	1378.069	1492.733	143.124	2095.958	902.840	234.418	1952.050	1028.399	243.647	0.000	0.000	0.000	1267.591	524.355	156.314	1374.733	585.891	142.391	1473.938	410.089	126.939	1368.526	347.776	147.444	1167.492	304.846	126.456	1338.855	227.639	132.104	1224.554	205.163	116.836	1317.602	1008.909	590.885	1509.628	1112.114	578.501	1447.430	814.970	561.051	1615.632	947.530	552.405	988.367	782.665	614.465	1119.887	595.823	574.720	824.774	643.410	620.165	935.229	486.052	585.358	1094.030	715.969	640.563	1149.779	911.949	647.317	1349.794	881.244	618.964	1677.626	1348.612	372.000	1485.324	1277.006	359.598	1779.146	1272.286	386.718	1767.628	1068.907	401.804
1058.241	242.497	347.772	666.271	276.172	385.559	827.575	305.601	376.521	933.258	185.741	350.518	608.069	397.186	408.282	542.951	475.768	182.838	346.709	529.618	189.860	429.245	446.535	178.061	1096.405	1107.286	197.175	986.833	1047.088	197.796	885.251	1223.628	197.872	993.923	1284.690	195.807	1424.708	1399.599	155.987	1272.042	1531.232	145.814	1387.915	1507.764	146.790	2083.504	901.141	211.711	1954.085	1028.129	248.320	0.000	0.000	0.000	1288.360	524.245	153.768	1395.905	586.606	148.433	1496.704	411.937	130.984	1390.612	348.542	142.252	1162.112	301.130	120.430	1331.327	219.643	129.573	1217.983	200.494	110.241	1309.290	1015.401	592.066	1499.460	1124.710	583.028	1448.167	825.249	569.026	1611.794	963.770	563.932	986.785	782.528	608.630	1124.322	598.974	574.061	826.495	638.780	611.450	942.457	484.395	580.929	1092.921	718.611	638.180	1144.053	914.612	646.342	1345.159	888.105	620.553	1683.481	1354.382	378.113	1487.689	1288.156	368.132	1782.127	1275.123	390.533	1765.011	1072.071	403.822
1050.296	238.309	342.250	659.068	280.052	389.507	820.876	306.496	374.843	923.077	183.775	348.810	604.502	403.456	410.922	531.494	480.774	193.226	336.690	537.140	209.982	417.934	454.059	194.012	1112.243	1100.210	176.671	1005.285	1033.878	166.359	900.947	1207.952	150.154	1007.811	1271.676	155.614	1432.597	1419.080	161.982	1284.069	1553.860	149.405	1398.789	1528.014	156.295	2070.059	901.329	189.446	1960.002	1026.937	257.298	0.000	0.000	0.000	1324.687	529.714	140.840	1431.892	591.764	163.341	0.000	0.000	0.000	1429.317	355.362	135.174	1153.137	293.682	117.401	1320.794	207.964	129.012	1207.534	191.579	107.376	1303.414	1020.789	590.872	1491.894	1133.289	584.594	1446.994	832.762	569.454	1607.958	974.474	567.547	985.826	783.119	599.358	1127.018	601.233	570.533	827.808	636.674	601.431	946.919	483.921	575.892	1093.597	719.362	628.480	1139.191	917.027	640.315	1345.095	894.861	625.878	1686.664	1359.731	385.604	1490.028	1298.900	376.967	1784.427	1277.657	393.745	1762.267	1074.710	401.294
1038.023	231.276	334.111	650.433	285.334	389.736	812.608	307.147	371.445	910.479	180.902	344.092	599.981	410.482	411.115	522.617	486.754	197.669	331.105	547.695	221.575	408.460	463.155	202.922	1115.840	1095.770	172.858	1012.085	1026.713	157.589	0.000	0.000	0.000	0.000	0.000	0.000	1441.676	1439.399	164.734	1300.193	1581.919	151.998	1413.558	1551.250	161.136	2056.688	901.913	168.788	1972.634	1024.243	275.277	0.000	0.000	0.000	1355.156	528.711	155.909	1459.563	596.662	177.168	0.000	0.000	0.000	1468.534	358.411	155.718	1144.434	282.576	113.635	1308.539	190.837	129.034	1194.626	177.892	104.739	1300.079	1028.502	583.183	1484.044	1143.455	581.934	1444.080	842.530	565.227	1603.260	986.500	565.963	987.359	783.609	586.145	1130.502	602.066	562.374	830.411	636.044	587.501	950.368	482.950	567.478	1094.311	719.510	615.499	1133.140	918.713	629.953	1338.187	902.654	619.332	1693.160	1365.034	388.370	1495.018	1311.960	382.974	1788.425	1278.372	391.552	1758.018	1076.482	392.143
1027.903	225.727	321.910	644.374	294.044	388.181	806.154	309.362	364.503	899.512	180.034	335.698	598.541	420.900	409.671	518.540	495.673	198.045	329.079	565.316	225.891	403.894	476.639	209.672	1114.206	1091.173	167.640	1011.831	1018.710	149.330	0.000	0.000	0.000	998.484	1256.240	156.473	1450.138	1461.784	166.369	1315.531	1610.729	158.643	1426.991	1574.662	165.456	2044.451	901.398	150.904	1994.818	1019.469	306.952	0.000	0.000	0.000	1377.757	513.193	173.548	1475.605	587.702	185.280	0.000	0.000	0.000	0.000	0.000	0.000	1131.211	269.078	110.124	1296.125	171.931	129.524	1182.703	164.275	101.666	1293.250	1035.188	573.709	1468.403	1159.224	574.754	1445.299	855.621	559.157	1598.004	1005.853	560.888	990.637	781.453	574.452	1137.905	602.970	553.893	836.777	630.246	573.932	961.146	480.150	556.638	1099.961	719.995	605.321	1130.274	920.056	618.405	1335.498	912.284	608.538	1702.653	1370.327	388.127	1500.476	1326.318	381.855	1792.132	1280.642	385.138	1753.552	1080.477	381.170
1019.211	224.424	306.678	640.457	301.671	376.819	802.398	312.899	354.279	891.587	181.572	320.680	598.572	429.024	402.853	521.072	510.944	186.586	335.191	585.789	211.378	405.952	494.785	192.900	1115.798	1087.134	163.821	1014.670	1012.947	146.576	0.000	0.000	0.000	997.532	1250.098	163.337	1452.556	1481.443	171.527	1322.008	1633.414	173.173	1431.432	1594.977	177.776	2034.918	897.524	151.105	0.000	0.000	0.000	1982.033	1012.590	129.237	1394.160	507.812	192.595	1494.603	581.534	199.863	0.000	0.000	0.000	0.000	0.000	0.000	1108.677	254.455	107.861	1289.499	165.235	128.272	1176.899	160.057	98.054	1289.212	1042.475	561.894	1460.469	1171.119	563.513	1441.720	867.884	547.982	1594.966	1021.147	553.358	993.478	781.420	562.927	1144.902	605.977	546.447	842.851	627.133	562.157	970.422	479.404	548.366	1103.575	722.609	595.810	1128.268	922.806	608.865	1334.672	920.808	598.755	1706.043	1376.721	379.847	1502.952	1337.781	377.089	1793.743	1284.623	373.543	1749.580	1085.847	365.404
1013.376	224.466	300.469	637.504	312.449	375.047	799.567	319.457	349.590	884.755	184.911	317.359	599.229	441.347	399.331	526.713	528.463	171.522	340.643	608.277	191.225	410.217	516.396	173.068	1121.102	1085.398	160.005	1019.423	1010.247	144.150	0.000	0.000	0.000	997.998	1246.068	166.432	1449.463	1494.808	171.679	1322.173	1649.192	184.861	1430.755	1608.508	180.464	2025.678	893.237	155.434	0.000	0.000	0.000	2001.342	1006.575	160.650	1414.956	505.658	192.931	1511.761	581.009	213.967	0.000	0.000	0.000	0.000	0.000	0.000	1105.256	254.249	103.112	1283.038	159.432	125.007	1171.449	159.030	90.333	1285.634	1049.693	550.705	1452.420	1183.989	551.073	1440.401	879.748	538.706	1592.185	1037.895	546.836	996.071	784.197	553.276	1150.118	610.500	541.723	847.620	628.163	551.856	977.152	481.805	542.306	1106.754	727.131	588.424	1126.774	927.751	598.925	1333.745	928.907	591.835	1708.717	1382.184	366.941	1504.821	1347.727	369.265	1794.156	1288.017	357.806	1745.175	1090.234	350.194
1006.035	227.683	298.063	632.226	327.997	366.162	795.079	329.318	344.229	875.944	192.406	311.441	598.189	457.835	391.467	531.799	543.047	162.309	349.722	631.174	175.423	414.712	534.613	163.380	1124.141	1084.294	157.631	1023.129	1007.773	141.200	0.000	0.000	0.000	998.991	1242.635	170.590	1443.400	1502.618	169.818	1317.716	1657.551	190.091	1425.584	1616.615	178.346	2021.590	895.699	159.117	0.000	0.000	0.000	1998.657	1008.593	160.997	1428.198	511.467	197.595	1522.281	588.979	220.642	0.000	0.000	0.000	0.000	0.000	0.000	1102.358	259.231	99.227	1277.083	155.442	123.127	1165.389	159.111	85.795	1282.386	1056.771	540.919	1445.142	1197.203	539.647	1451.415	899.127	540.061	1589.003	1055.803	543.087	999.191	790.854	547.321	1152.749	615.113	539.777	850.248	635.877	544.946	977.797	487.992	540.829	1110.245	733.048	584.234	1126.098	934.493	591.117	1333.442	937.656	585.623	1706.644	1390.793	352.472	1504.444	1356.817	360.178	1792.974	1295.259	345.529	1743.010	1097.544	341.412
1003.210	234.245	299.260	630.653	340.202	367.951	792.775	338.845	344.984	871.835	200.266	314.149	598.193	470.638	391.022	535.665	555.920	151.759	354.547	645.643	159.184	418.323	549.662	148.629	1126.898	1086.927	156.721	1026.491	1009.046	141.768	0.000	0.000	0.000	1000.478	1244.080	169.619	1442.776	1511.943	165.937	1316.467	1666.649	184.931	1424.538	1625.988	172.807	2020.148	902.146	159.427	0.000	0.000	0.000	0.000	0.000	0.000	1438.143	515.746	195.664	1530.329	594.539	218.577	0.000	0.000	0.000	0.000	0.000	0.000	1101.109	259.576	98.802	1273.493	155.517	124.836	1162.576	160.746	87.484	1280.978	1064.107	535.705	1440.782	1208.211	532.937	1450.665	907.147	537.754	1594.445	1067.168	538.791	1001.683	798.924	545.447	1154.771	621.719	536.356	852.225	645.000	542.367	978.721	495.792	538.865	1113.235	740.127	582.068	1129.137	941.827	588.015	1334.433	946.540	582.699	1707.467	1399.889	349.613	1505.462	1366.369	358.431	1793.648	1304.111	341.931	1743.070	1106.690	336.571
1003.364	240.557	301.974	630.953	351.123	364.534	793.360	347.766	344.433	871.307	208.252	314.791	599.338	482.052	387.397	540.996	566.488	149.738	360.821	658.303	155.591	423.568	561.017	146.465	1130.056	1091.407	156.545	1029.129	1012.707	144.638	0.000	0.000	0.000	1003.286	1248.440	166.958	1452.124	1524.957	158.529	1329.120	1682.949	169.612	1436.393	1639.653	161.363	2015.546	903.129	160.512	0.000	0.000	0.000	0.000	0.000	0.000	1431.122	520.661	205.206	1537.480	600.957	221.446	0.000	0.000	0.000	0.000	0.000	0.000	1100.930	262.150	101.074	1273.280	157.582	127.294	1161.947	163.309	91.037	1280.416	1071.052	534.706	1438.028	1218.179	531.651	1456.573	913.793	544.589	1593.586	1080.545	539.474	1004.291	806.911	545.973	1157.035	628.817	536.019	854.581	653.927	542.824	980.165	504.496	538.981	1116.260	747.368	581.993	1131.861	949.243	587.433	1338.272	955.589	583.778	1713.679	1406.898	354.906	1510.331	1377.745	363.465	1796.807	1309.893	343.402	1742.023	1113.807	334.690
1006.769	247.433	305.762	634.338	358.194	364.490	797.001	355.019	345.662	875.296	215.280	318.044	601.755	489.176	386.942	544.106	573.282	151.410	364.126	665.727	159.142	426.844	567.958	148.899	1130.502	1096.736	159.183	1031.047	1017.142	148.437	0.000	0.000	0.000	1003.667	1252.954	163.835	1468.319	1536.414	158.928	1348.730	1697.507	161.285	1454.905	1651.279	162.860	2011.798	903.712	158.984	0.000	0.000	0.000	0.000	0.000	0.000	1430.183	524.462	207.054	1543.508	608.243	227.784	0.000	0.000	0.000	0.000	0.000	0.000	1103.529	266.005	105.471	1275.501	161.624	131.466	1163.626	166.066	98.294	1279.155	1079.298	539.952	1437.247	1227.391	536.104	1458.460	923.381	547.918	1586.819	1094.572	545.144	1006.655	813.885	549.878	1159.723	635.921	538.240	857.163	660.418	545.771	982.871	511.221	541.102	1118.823	754.681	585.687	1133.710	956.452	591.309	1339.649	963.963	587.498	1720.328	1411.951	361.895	1516.221	1386.686	368.457	1801.401	1313.512	348.533	1742.845	1118.510	338.009
1012.816	254.180	311.476	639.603	363.215	368.859	802.314	360.615	350.893	881.348	221.438	322.915	606.086	493.785	391.902	548.593	577.320	157.335	367.843	667.909	165.006	431.438	570.997	154.849	1130.106	1102.227	161.821	1031.770	1021.120	151.505	0.000	0.000	0.000	1002.363	1256.979	161.192	1481.970	1541.443	161.248	1367.171	1707.322	163.194	1472.262	1657.720	162.831	2009.648	900.009	156.803	1877.936	1058.864	148.476	2001.038	1006.359	155.974	1436.515	538.770	210.694	1548.190	616.407	236.130	0.000	0.000	0.000	0.000	0.000	0.000	1106.807	270.229	111.369	1279.722	166.956	135.807	1167.316	170.315	106.175	1278.641	1087.521	545.171	1435.309	1237.440	541.075	1460.080	933.683	554.082	1586.616	1106.358	551.732	1009.119	819.980	556.760	1163.142	643.353	541.759	861.092	664.871	553.212	988.019	517.173	546.601	1121.774	761.827	591.751	1135.721	963.668	597.656	1341.308	972.925	593.297	1730.832	1413.295	368.329	1525.634	1393.917	372.955	1809.318	1312.704	357.576	1745.511	1119.502	347.437
1020.382	259.314	324.885	645.784	366.896	378.937	808.719	365.089	360.931	888.510	225.645	336.851	611.474	497.808	399.553	553.966	578.505	165.406	372.551	669.086	172.934	436.830	571.765	163.384	1129.519	1108.146	164.481	1033.298	1024.849	154.440	0.000	0.000	0.000	999.436	1260.260	158.372	1494.811	1547.293	170.849	1385.430	1716.541	174.366	1488.880	1663.857	171.003	2004.306	892.608	156.628	1879.650	1055.164	156.808	1997.063	1003.352	159.283	1447.616	550.877	219.263	1551.302	625.460	245.021	0.000	0.000	0.000	0.000	0.000	0.000	1110.720	272.662	117.104	1284.387	170.369	137.122	1171.498	172.979	111.702	1282.133	1096.336	555.632	1440.642	1244.543	551.630	1462.005	940.296	560.476	1590.316	1111.560	558.533	1012.838	825.988	565.301	1167.517	650.566	549.642	865.301	670.581	562.333	992.860	523.518	555.108	1125.261	769.038	600.411	1137.137	973.117	606.596	1343.369	981.826	601.455	1743.927	1411.394	375.246	1538.423	1398.914	382.578	1818.722	1308.185	363.586	1748.264	1117.422	353.298
1030.758	264.232	335.042	655.165	368.223	389.399	818.142	367.716	371.540	899.182	229.404	346.329	619.513	498.409	410.538	561.499	578.051	175.147	378.975	667.180	181.400	444.457	570.239	173.242	1131.585	1108.703	157.887	1034.814	1028.067	156.588	0.000	0.000	0.000	998.709	1263.240	156.037	1513.671	1558.472	188.494	1410.392	1731.722	197.345	1512.829	1674.444	192.084	1994.193	883.196	155.024	1877.803	1050.974	161.276	1990.846	997.363	161.205	1452.696	558.149	235.361	1552.619	635.410	252.994	0.000	0.000	0.000	0.000	0.000	0.000	1116.511	276.385	124.584	1291.766	176.059	139.871	1177.682	176.910	119.965	1285.532	1103.641	566.246	1443.427	1252.394	561.641	1465.182	948.085	567.856	1592.871	1120.032	564.865	1018.382	829.730	577.304	1174.460	656.316	560.124	872.225	672.505	575.432	1001.277	527.317	565.149	1131.398	774.124	611.221	1142.052	977.048	617.560	1348.172	988.833	611.772	1756.846	1408.932	384.042	1551.261	1404.481	392.453	1827.531	1302.955	371.019	1749.141	1115.284	359.677
1043.756	268.273	344.896	666.869	365.727	402.681	829.599	368.097	383.555	912.748	231.298	356.960	629.916	495.402	423.906	570.359	575.625	184.904	385.911	661.201	189.402	453.470	565.743	180.567	1133.900	1108.808	151.837	1035.564	1030.792	158.614	0.000	0.000	0.000	996.464	1265.274	153.638	1532.896	1572.497	208.285	1436.873	1748.490	224.112	1536.767	1687.661	218.012	1975.581	877.481	143.094	1873.432	1048.266	163.497	1983.917	990.573	160.261	1455.988	561.874	252.810	1551.917	646.269	258.587	0.000	0.000	0.000	0.000	0.000	0.000	1122.626	279.262	132.593	1300.547	182.703	141.761	1185.365	180.896	128.595	1289.746	1110.956	578.028	1447.949	1258.825	572.950	1468.658	954.585	574.068	1597.142	1125.962	571.942	1024.877	832.409	589.217	1182.951	662.285	567.218	880.892	672.300	589.511	1012.510	529.945	575.113	1138.410	778.676	621.101	1147.337	981.611	628.384	1354.313	995.268	621.491	1769.851	1406.555	394.503	1566.374	1409.990	406.420	1836.088	1297.636	378.379	1749.954	1113.895	364.415
1057.451	271.883	357.279	679.510	362.289	418.133	841.892	367.940	397.052	927.569	232.314	371.668	640.628	491.808	437.267	576.242	568.723	199.695	390.838	651.061	205.796	459.166	557.886	197.666	1134.054	1113.372	156.126	1037.231	1033.577	161.258	0.000	0.000	0.000	995.815	1267.345	150.714	1550.845	1584.754	227.102	1463.248	1764.462	250.286	1559.492	1699.528	238.251	1962.918	869.914	144.135	1867.576	1045.757	166.534	1968.912	985.367	163.258	1462.943	572.074	261.499	1548.974	658.046	260.336	0.000	0.000	0.000	0.000	0.000	0.000	1128.147	279.996	141.261	1309.067	188.171	142.126	1193.352	184.074	135.631	1292.872	1118.100	588.735	1451.213	1266.056	584.233	1472.092	961.923	579.808	1600.095	1133.674	578.798	1030.710	835.514	599.496	1190.986	668.930	574.399	889.154	673.000	602.074	1023.534	533.167	584.060	1145.087	783.546	629.448	1152.291	986.564	639.051	1354.434	1001.999	623.076	1784.092	1402.843	405.575	1580.686	1415.961	420.227	1844.845	1291.117	385.873	1745.746	1112.220	365.139
1071.176	276.481	365.806	691.855	358.988	430.121	853.940	368.062	407.326	942.288	234.134	381.872	650.594	487.858	448.767	579.049	559.136	218.043	392.190	636.660	229.353	462.521	544.144	221.214	1136.234	1115.588	159.846	1041.408	1033.818	163.204	0.000	0.000	0.000	995.673	1266.552	148.992	1567.419	1595.424	247.479	1488.962	1777.362	280.407	1581.612	1708.890	263.577	1950.833	863.501	145.363	1861.676	1043.334	168.852	1961.527	977.938	164.961	1472.600	584.856	265.135	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1136.396	284.561	145.565	1317.949	195.083	143.445	1202.088	188.546	142.769	1293.531	1127.666	596.571	1451.067	1275.513	592.794	1474.600	971.568	586.496	1601.297	1144.334	586.304	1035.427	838.557	608.879	1198.733	675.680	581.297	897.127	673.232	612.290	1034.241	536.403	591.972	1150.749	789.003	637.220	1155.252	991.837	648.171	1356.608	1010.565	629.973	1795.081	1400.059	413.507	1593.058	1421.117	430.995	1852.645	1285.743	392.311	1746.965	1111.945	371.678
1084.127	280.506	371.644	704.227	356.327	440.398	865.798	368.173	415.700	956.235	235.915	389.321	660.993	484.421	459.311	583.563	553.227	234.902	394.150	625.054	252.488	467.611	535.545	242.302	1139.523	1121.145	164.896	1046.758	1034.458	165.702	0.000	0.000	0.000	998.118	1266.263	146.647	1584.009	1606.411	266.068	1514.087	1790.264	307.697	1603.563	1718.425	287.339	1937.670	859.914	145.729	1854.621	1042.211	171.443	1951.045	973.612	166.360	1480.871	594.788	265.877	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1143.273	287.438	151.743	1326.356	201.311	144.119	1210.744	192.271	150.102	1296.074	1134.170	603.290	1451.188	1284.324	600.486	1474.400	991.333	585.701	1602.211	1154.737	591.374	1040.410	840.947	617.155	1207.253	682.342	586.864	905.742	672.692	620.526	1046.336	538.429	596.987	1157.641	794.158	643.580	1158.452	996.755	655.745	1358.251	1019.067	635.187	1804.465	1397.855	420.387	1603.938	1427.103	439.874	1857.004	1282.057	396.332	1744.395	1112.796	374.143
